	S06C001	S07C001	S08C001	S09C001	S14C001	S15C001	S16C001	S17C001	S18C001	S19C001	S20C001	S21C001	S22C001	S23C001	S24C001	S26C001	S28C001	S29C001	S30C001	S31C001	S32C001	S33C001	S34C001	S35C001	S37C001	S47C001	S49C001	S51C001	S52C001	S53C001	S54C001	S55C001	S56C001	S57C001	S58C001	S60C001	S61C001	S63C001	S64C001	S66C001	S67C001	S68C001	S69C001	S70C001
scaffold10|size39744	1.0418427938808374	0.7143216586151369	1.6029337761674718	0.6406753220611916	0.9112318840579711	0.6423107890499195	3.6613073671497585	1.007799919484702	1.242325885668277	0.7061443236714976	0.2704307568438003	0.4707125603864734	0.57085346215781	0.7981078904991948	0.9066274154589372	1.6521739130434783	1.490690418679549	2.3978713768115942	1.0549768518518519	1.2100442834138487	1.578250805152979	1.726424114331723	0.26154891304347827	0.3747483896940419	0.32764694041867953	0.4462057165861514	0.17363627214170693	0.2785829307568438	0.33967391304347827	1.1452546296296295	0.17652979066022545	0.47322866344605474	0.49207427536231885	0.3560789049919485	1.416087962962963	1.576086956521739	1.133479267310789	1.3228915056360708	1.0264694041867954	1.5106179549114331	2.454081119162641	2.3337359098228663	1.5057618760064413	3.169308574879227
scaffold110|size14969	2.080432894648941	1.2190527089317924	2.6019106152715614	1.1348119446856837	1.9639254459215711	1.365087848219654	5.08370632640791	2.1982764379718085	2.5320328679270494	1.0328011223194602	0.6210167679871735	0.8442113701650077	1.0370098202952769	1.7445387133409045	2.5699111497093994	3.5231478388669917	2.7663170552475114	3.812612732981495	1.749348653884695	2.308237023181241	2.658360611931325	2.9889104148573717	0.6009085443249382	0.937203554011624	0.786826107288396	0.9295210100875142	0.3957512191863184	0.3944819293205959	0.528091388870332	1.4848687287059923	0.2687554278842942	1.0550470973344912	0.8517603046295678	0.7363885363083706	1.1968067339167614	1.2928051306032466	1.436034471240564	1.354866724564099	1.1515131271294008	1.2314783886699179	1.8777473445119914	2.1289999331952703	1.3904068408043289	1.9360678736054513
scaffold111|size14875	0.0266890756302521	0.010487394957983193	0.03247058823529412	0.017411764705882352	0.12484033613445378	0.015596638655462186	0.14063865546218488	0.1148235294117647	0.03684033613445378	0.0	0.013310924369747899	0.0935126050420168	0.07663865546218487	0.14326050420168068	0.09956302521008403	0.17418487394957982	0.25593277310924367	0.09042016806722689	0.024403361344537817	0.0	0.0398655462184874	0.05452100840336135	0.0	0.020168067226890758	0.0	0.029848739495798318	0.0	0.013714285714285714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03919327731092437	0.036369747899159664	0.026016806722689075	0.0	0.04363025210084034
scaffold112|size14848	0.04040948275862069	0.0	0.03306842672413793	0.0030307112068965517	0.032529633620689655	0.06916756465517242	0.12008351293103449	0.015625	0.02357219827586207	0.04653825431034483	0.015355603448275862	0.040948275862068964	0.012257543103448275	0.0	0.0	0.056169181034482756	0.055765086206896554	0.044248383620689655	0.01966594827586207	0.020810883620689655	0.07489224137931035	0.04323814655172414	0.0	0.0	0.0	0.0	0.0	0.009900323275862068	0.009698275862068966	0.010304418103448275	0.0	0.003502155172413793	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026670258620689655	0.0	0.02842133620689655	0.0	0.0
scaffold113|size14713	0.0	0.0	0.0	0.0	0.021749473254944605	0.0	0.009379460341194861	0.0	0.010602868211785495	0.024468157411812682	0.0	0.0	0.0	0.0	0.0	0.03160470332359138	0.04132399918439475	0.014884795758852716	0.022021341670631415	0.0	0.0	0.0	0.0	0.006252973560796574	0.0	0.014476993135322504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01366138788826208	0.0	0.0	0.017127710188268877	0.0
scaffold114|size14627	0.0	0.0	0.0	0.0	0.0	0.0	0.09352567170301497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01681821289396322	0.0	0.0	0.014972311478772133	0.0	0.0	0.0	0.0	0.0	0.10521638066589184	0.09448280577015108	0.15683325357216107	0.1959390168865796	2.7529910439598004	0.09557667327544951	0.35454980515485063	1.2472140561974432	2.1711218978601217	4.488616941272988	5.089833868872633	1.8406371778218362	1.7518288097354209	4.149107814315991	6.064333082655363	10.594516989129692	10.51719422984891	5.5626580980378755	6.841731045327135
scaffold115|size14509	0.022330966986008685	0.03397890964229099	0.04218071541801641	0.034185677855124406	0.07540147494658488	0.047074229788407196	0.18622923702529465	0.011785788131504583	0.05010683024329726	0.024674340064787373	0.0	0.0	0.011372251705837756	0.06485629609208078	0.051623130470742296	0.06175477289957957	0.17437452615617893	0.2086980494865256	0.017782066303673582	0.029154318009511338	0.050313598456130676	0.05520711282652147	0.010545178854504102	0.0	0.0	0.0	0.0035839823557791716	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02943000895995589	0.0	0.0	0.0	0.016748225239506514	0.01819560272934041	0.0	0.0	0.0	0.0
scaffold116|size14483	0.0034523234136573915	0.0035213698819305393	0.022025823379134158	0.006076089208037009	0.01077124905061106	0.003245184008837948	0.07822964855347649	0.0	0.008354622661050887	0.0065594144859490435	0.018849685838569358	0.05634191811088863	0.0076641579783194086	0.006904646827314783	0.014223572464268452	0.02513291445142581	0.13201684733825864	0.05675619692052752	0.010356970240972175	0.060277566802458056	0.011599806669888834	0.0935579645101153	0.0	0.0	0.003245184008837948	0.0	0.0	0.0	0.0	0.018849685838569358	0.0	0.0	0.015052130083546226	0.0	0.020921079886763793	0.0	0.0	0.0	0.0	0.006766553890768487	0.0	0.0	0.0	0.0
scaffold117|size14473	0.05520624611345264	0.021488288537276308	0.04000552753402888	0.056173564568506876	0.14447592067988668	0.0	0.10295032128791543	0.03751813722103227	0.014095211773647481	0.0033165204173288194	0.009949561251986457	0.04449664893249499	0.013266081669315278	0.051267878117874664	0.049540523733849234	0.291370137497409	0.12651143508602225	0.15394182270434603	0.007600359289711877	0.12098390105714088	0.194361915290541	0.19498376286879016	0.021281006011193256	0.0259103157603814	0.006633040834657639	0.02964140122987632	0.0	0.019830028328611898	0.023422925447384786	0.044911213984661094	0.0	0.03627444206453396	0.009742278725903407	0.01906999239964071	0.024873903129966145	0.033579769225454296	0.033303392524010225	0.04926414703240517	0.04035099841083397	0.07171975402473571	0.027292199267601742	0.034270710979064464	0.0639812063843018	0.06170109859738824
scaffold118|size14407	0.01693621156382314	0.01561740820434511	0.010203373360172139	0.0	0.019573818282779206	0.042618171722079545	0.05275213437912126	0.06135906156729368	0.022558478517387383	0.0	0.0	0.0	0.0	0.0	0.03324772679947248	0.0	0.08343166516276809	0.05656972305129451	0.0	0.021864371486083153	0.009370444922607066	0.0	0.0	0.0	0.0	0.02644547789269105	0.0	0.0	0.0	0.02644547789269105	0.0	0.0	0.0	0.0	0.01686680086069272	0.012493926563476088	0.0	0.0	0.0	0.011036301797737211	0.04046643992503644	0.028736031095995002	0.057402651488859584	0.0
scaffold119|size14406	0.054699430792725254	0.11155074274607803	0.18200749687630155	0.028876856865195057	0.31542412883520754	0.09322504512008885	0.4137165070109676	0.17541302235179787	0.020199916701374426	0.08579758433985839	0.045883659586283494	0.014785506039150353	0.12564209357212272	0.16298764403720672	0.18159100374843815	0.5676107177564903	0.48875468554768847	0.5751075940580314	0.1737470498403443	0.09718172983479106	0.17596834652228238	0.1340413716507011	0.043315285297792584	0.06344578647785645	0.019158683881715953	0.2400388726919339	0.0	0.0228377065111759	0.07941135637928641	0.1185617103984451	0.029154518950437316	0.0343606830487297	0.0	0.0	0.021657642648896292	0.0	0.09336387616270998	0.028113286130778844	0.09266972094960434	0.15465778147993892	0.02367069276690268	0.06733305567124809	0.010828821324448146	0.04699430792725253
scaffold11|size39219	0.1175960631326653	0.038399755220683854	0.0872026313776486	0.03643642112241516	0.1106606491751447	0.03452408271501058	0.49542313674494504	0.057803615594482265	0.06912465896631735	0.02674723985823198	0.01774650042071445	0.050842703791529616	0.04423876182462582	0.03972564318315103	0.11514826997118743	0.2010505112318009	0.26775287488207244	0.29386266860450294	0.14992733114051862	0.08174609245518753	0.10071648945664091	0.1885820648155231	0.014814248196027436	0.0900073943751753	0.020143297891328182	0.09028787067492797	0.011117060608378592	0.023993472551569393	0.023458017797496112	0.0642545704887937	0.0	0.025676330350085416	0.021214207399474744	0.012544939952574007	0.015273209413804533	0.07710548458655243	0.02761416660292205	0.05948647339299829	0.03391213442464112	0.13580152477115684	0.06815574083989903	0.05976694969275096	0.037966291848338815	0.022463601825645732
scaffold120|size14250	0.5135438596491229	0.3270175438596491	0.6691929824561403	0.20512280701754387	0.6465964912280702	0.14091228070175438	1.3362105263157895	0.5142456140350877	0.308140350877193	0.26203508771929823	0.19494736842105262	0.3235087719298246	0.38870175438596494	0.3480701754385965	0.46764912280701754	1.079719298245614	1.4002105263157896	1.0630175438596492	0.7866666666666666	0.7043508771929825	0.8280701754385965	1.0943859649122807	0.18470175438596492	0.2810526315789474	0.13824561403508773	0.3448421052631579	0.07052631578947369	0.16505263157894737	0.2007719298245614	0.4981754385964912	0.08757894736842105	0.20498245614035088	0.49066666666666664	0.14750877192982456	0.3045614035087719	0.35803508771929826	0.1454736842105263	0.2813333333333333	0.26645614035087717	0.5003508771929824	0.2689824561403509	0.33010526315789473	0.11789473684210526	0.2776140350877193
scaffold121|size14236	0.025288002247822423	0.0	0.03540320314695139	0.014962067996628267	0.0	0.0	0.0448862039898848	0.03708906996347289	0.003441978083731385	0.01137960101152009	0.02275920202304018	0.0	0.06539758359089631	0.015172801348693454	0.0	0.009693734194998594	0.08028940713683619	0.10241640910368081	0.009693734194998594	0.015734756954200617	0.05465018263557179	0.07986794043270581	0.0	0.017701601573475695	0.0	0.003301489182354594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010115200899128969	0.0	0.025990446754706378	0.0	0.003161000280977803	0.0	0.0	0.0	0.02950266928912616
scaffold122|size14233	0.0	0.0	0.0	0.0	0.0	0.029157591512681796	0.018969999297407433	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012225110658329236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012435888428300429	0.0	0.0	0.0	0.0
scaffold123|size14196	0.027613412228796843	0.035291631445477596	0.03994082840236687	0.012890955198647506	0.0	0.0	0.08755987602141448	0.0	0.018808114961961116	0.0	0.0	0.0	0.010566356720202874	0.02275288813750352	0.049239222316145394	0.0855170470555086	0.03254437869822485	0.0	0.023034657650042267	0.0	0.06255283178360102	0.09129332206255283	0.0	0.0	0.010425471963933503	0.022400676246830092	0.039729501267962805	0.0	0.0	0.0	0.02007607776838546	0.03134685826993519	0.02345731191885038	0.0	0.013102282333051564	0.0	0.0	0.0	0.01754015215553677	0.014581572273879967	0.010355029585798817	0.01944209636517329	0.0	0.014370245139475908
scaffold124|size14122	0.0	0.011046593966860217	0.017702874946891375	0.0	0.040574989378275035	0.0	0.054241608837275176	0.017207194448378416	0.03257328990228013	0.0	0.0	0.0	0.0	0.010834159467497521	0.005594108483217675	0.1237785016286645	0.09028466222914601	0.09311712222064863	0.02988245291035264	0.027758107916725675	0.02124344993626965	0.049284803852145585	0.009559552471321342	0.0	0.0	0.0100552329698343	0.0	0.0	0.0066562809800311575	0.026058631921824105	0.011259028466222915	0.0	0.005594108483217675	0.0	0.012958504461124487	0.006018977481943068	0.009984421470046736	0.040504177878487466	0.0	0.026837558419487324	0.011542274465373177	0.008780625973658121	0.0	0.030732190907803426
scaffold125|size14108	0.08782251204990077	0.048979302523390986	0.08519988658916927	0.008293166997448257	0.06386447405727247	0.020059540686135528	0.2621207825347321	0.09519421604763255	0.16933654664020414	0.06180890275021265	0.00652112276722427	0.022753047916075984	0.05564218882903317	0.06471505528777999	0.11738020981003686	0.2309328040827899	0.2955769776013609	0.21455911539552028	0.2031471505528778	0.08789339381910972	0.23681599092713354	0.28785086475758437	0.07095265097816841	0.009994329458463283	0.0031896796144031754	0.12347604196200737	0.0033314431528210942	0.0	0.02112276722426992	0.07463850297703431	0.0066628863056421885	0.004607314998582365	0.056776297136376525	0.06641621774879501	0.032251204990076554	0.08151403459030337	0.029415934221718173	0.16203572441168132	0.07733201020697476	0.13226538134391835	0.076906719591721	0.05195633683016728	0.01056138361213496	0.06669974482563085
scaffold126|size13868	0.05948947216613787	0.03273723680415345	0.11407556965676377	0.07578598211710412	0.10837900201903664	0.020983559273146813	0.41830112489183735	0.11104701471012403	0.03461205653302567	0.06331122007499279	0.0	0.022930487453129506	0.05054802422843957	0.016224401499855785	0.11032593019901933	0.25807614652437266	0.18546293625612922	0.27956446495529275	0.13823190077877126	0.1838044418805884	0.09532737236804154	0.10787424286126333	0.0	0.015719642342082493	0.0	0.010167291606576291	0.018820305739832708	0.0	0.0	0.01968560715315835	0.0	0.012330545139890394	0.0	0.08739544274588981	0.0	0.0	0.0	0.025526391693106432	0.0064897605999423135	0.08400634554369772	0.057109893279492355	0.02055090856648399	0.0282665128353043	0.0
scaffold127|size13644	0.27074171797126945	0.16168279097038993	0.4045734388742304	0.06508355321020229	0.3600850190559953	0.08721782468484315	1.337071240105541	0.22053649956024626	0.22683963647024333	0.12210495455878041	0.0911756083260041	0.23226326590442686	0.12554969217238346	0.2772647317502199	0.3570067428906479	0.4793315743183817	0.566036352975667	0.5089416593374377	0.40992377601876284	0.35150982116681323	0.3687335092348285	0.2274992670771035	0.08751099384344767	0.05416300205218411	0.05474934036939314	0.13874230430958664	0.024552917033128115	0.003444737613603049	0.038991498094400466	0.11081794195250659	0.003664614482556435	0.10737320433890354	0.07461155086484902	0.03056288478452067	0.05680152447962474	0.08824391673995896	0.06962767516857227	0.12745529170331282	0.05885370858985635	0.13295221342714747	0.153180885370859	0.07270595133391967	0.1427733802403987	0.06940779829961888
scaffold128|size13629	0.0	0.0	0.06185340083645168	0.0	0.0	0.01078582434514638	0.056056937412869615	0.0	0.009905348888399735	0.015555066402524029	0.0	0.0	0.0	0.0	0.0	0.044904248294078804	0.028615452344265904	0.04314329738058552	0.03191723530706581	0.04615158852446988	0.0	0.012766894122826326	0.0	0.01915034118423949	0.031697116442879154	0.01848998459167951	0.0	0.0	0.0	0.0	0.0	0.01848998459167951	0.0	0.0	0.0	0.0	0.0	0.0	0.04035512510088781	0.01195979162080857	0.026414263702399295	0.0	0.0	0.0
scaffold129|size13546	0.3144839805108519	0.06489000442935183	0.5527831094049904	0.2914513509523107	0.6201830798759781	0.5637826664698066	1.7428023032629558	0.30274619813967224	0.5745607559427137	0.26421083714749743	0.11331758452679758	0.3184703971652148	0.22353462276686845	0.3323490329248487	0.28680053152222057	0.9910674737930016	0.817879816920124	0.9175402332791968	0.7833308725823122	0.7033810719031448	0.9922486342831832	1.2667208031891333	0.14004134061715637	0.22560165362468626	0.22796397460504947	0.23335301934150302	0.07913775284216742	0.1202569024066145	0.12830355824597667	0.38173630592056695	0.022589694374723166	0.208474826517053	0.40336630739701756	0.10910970028052562	0.2440572862837738	0.2953639450760372	0.09353314631625573	0.12675328510261333	0.46072641370146167	0.6034253654215267	0.2745459914365864	0.4725380186032777	0.2996456518529455	0.42639893695555886
scaffold12|size37975	16.06936142198815	12.66825543120474	23.37250822909809	11.737564186965109	16.022462146148783	12.827254772876893	34.546622778143515	19.317946017116522	19.732613561553652	15.75486504279131	9.992495062541146	9.82601711652403	13.4700724160632	16.401500987491772	18.3912047399605	27.928189598420012	25.342172481895986	27.111468071099406	18.780776826859775	19.975220539828836	21.570164581961816	25.93137590520079	9.517998683344306	12.898433179723503	9.618828176431863	15.05395655036208	7.412718894009217	9.393838051349572	8.849321922317314	16.678209348255432	4.6887952600395	11.388676761026991	11.872179065174457	10.4700724160632	15.312179065174456	15.31341672152732	12.47196840026333	18.001632653061225	17.278736010533244	18.174904542462148	18.914417379855166	18.5262409479921	14.87633969716919	19.897353522053983
scaffold130|size13417	0.4814787210255646	0.4752925393157934	0.9271074010583588	0.49124245360363716	0.8223895058507863	0.7489751807408511	1.465603339047477	0.7044048595065961	0.5249310576134755	0.42326898710591043	0.24953417306402326	0.37869866587165535	0.4746962808377432	0.5717373481404189	0.6919579637772975	1.2709249459640755	1.2920921219348587	1.18088991577849	0.7016471640456138	0.8732205411045688	0.8834314675411791	0.8984869941119475	0.2504285607810986	0.45196392636207794	0.1843929343370351	0.45524334799135424	0.09152567638071103	0.2230006707907878	0.3213833196690765	0.38227621673995676	0.11627040321979579	0.17313855556383692	0.3386002832227771	0.16248043526868897	0.4484609078035328	0.2547514347469628	0.22486397853469478	0.30215398375195646	0.3571588283520906	0.5418498919281508	0.46761571141089664	0.36789148095699487	0.3306998583886115	0.40500857121562195
scaffold131|size13396	0.8013586145117946	0.3141982681397432	0.8283816064496865	0.14093759331143624	0.43759331143624963	0.3418184532696327	3.116825918184533	0.8584652134965661	0.9035532994923858	0.6855777844132577	0.1913257688862347	0.16139146013735445	0.1972977008062108	0.2704538668259182	0.8570468796655718	2.131233203941475	1.4360256793072559	1.8679456554195282	0.767243953418931	1.3833980292624664	0.8592117049865632	1.4708868318901165	0.15340400119438638	0.3201702000597193	0.10756942370856973	0.6884144520752463	0.0	0.26873693639892504	0.08793669752164825	0.5453120334428188	0.018811585547924753	0.5094057927739624	0.0424007166318304	0.3577187220065691	0.3321140638996715	0.3992982979994028	0.3958644371454165	0.9581218274111675	0.6113765303075545	0.7017020005971932	0.6637055837563451	0.8047178262167811	0.40758435353836964	0.8822036428784712
scaffold132|size13386	0.09666816076497833	0.10391453757657254	0.2210518452114149	0.07590019423278052	0.16181084715374272	0.11743612729717616	0.32466756312565365	0.10720155386224414	0.12931420887494396	0.0623786045121769	0.007171671896010758	0.044300014940983116	0.1214701927386822	0.04482294935006723	0.3227252353204841	0.29732556402211263	0.4273868220528911	0.44083370685791123	0.028462572837292695	0.021664425519199164	0.046317047661736145	0.04161063797997908	0.0	0.02562378604512177	0.0	0.08464066935604363	0.0	0.0	0.00761990138951143	0.0	0.0	0.008142835798595548	0.03511131032421933	0.0	0.018750933811444794	0.017929179740026894	0.0	0.0	0.0	0.05640221126550127	0.006872852233676976	0.043254146122814884	0.0	0.036381293889137904
scaffold133|size13338	0.17176488229119807	0.10091467986204829	0.7324186534712851	0.12363172889488679	0.39166291797870745	0.41970310391363025	1.295171689908532	0.41887839256260306	0.3733693207377418	0.2378917378917379	0.15534562902983956	0.15931923826660668	0.13780176938071675	0.24029089818563504	0.28055180686759634	0.6310541310541311	0.5869695606537711	0.6465736992052782	0.46041385515069727	0.6737142000299895	0.39203778677462886	0.7995951417004049	0.03861148597990703	0.2037037037037037	0.1701904333483281	0.09416704153546258	0.01252061778377568	0.04775828460038986	0.044534412955465584	0.28160143949617633	0.022717049032838506	0.25453591243064927	0.3997600839706103	0.18008696956065376	0.11568451042135253	0.26120857699805067	0.16006897585844954	0.12070775228669965	0.13922627080521818	0.20160443844654372	0.23331833858149648	0.17333933123406808	0.0346378767431399	0.25783475783475784
scaffold134|size13199	0.0	0.06902038033184332	0.0	0.04250321994090461	0.015910296234563224	0.030456852791878174	0.16243654822335024	0.0	0.0375028411243276	0.055231456928555196	0.0	0.044094249564360935	0.11606939919690885	0.023486627774831428	0.07015683006288355	0.2603985150390181	1.130312902492613	5.560193954087431	0.35472384271535723	0.42328964315478446	0.5640578831729677	3.4773088870368967	0.1517539207515721	0.6744450337146753	0.6952799454504129	1.1933479809076446	0.2598681718311993	0.1875899689370407	0.2923706341389499	0.6758845367073263	0.049246155011743314	0.24001818319569665	0.5004924615501174	0.27464201833472235	0.2968406697477082	0.3859383286612622	0.2744147283885143	0.3696492158496856	0.1319039321160694	0.15031441775892113	0.07652094855670884	0.09182513826805061	0.011364497310402304	0.01681945601939541
